pattern_id,variant_id,category,pattern_name,variant_desc,dtype,difficulty,compiler_fixable,num_loops,num_arrays,lines_of_code,expected_speedup_range
HO-DS-5,HO-DS-5_v002,Data Structure Inefficiency,SIMD-Friendly Block Interleaving (block_q4_Kx8),"{scale, qs[32]} per block (36B stride) -> {scales[8], qs[32][8]} super-block with transposed quants for 8-lane SIMD (variant 2: seed=44, n_scale=1.5x)",float,hard,False,2,2,28,1.5x-5x
HO-DS-5,HO-DS-5_v003,Data Structure Inefficiency,SIMD-Friendly Block Interleaving (block_q4_Kx8),"{scale, qs[32]} per block (36B stride) -> {scales[8], qs[32][8]} super-block with transposed quants for 8-lane SIMD (variant 3: seed=45, n_scale=2.0x)",float,hard,False,2,2,28,1.5x-5x
HO-DS-5,HO-DS-5_v004,Data Structure Inefficiency,SIMD-Friendly Block Interleaving (block_q4_Kx8),"{scale, qs[32]} per block (36B stride) -> {scales[8], qs[32][8]} super-block with transposed quants for 8-lane SIMD (variant 4: seed=46, n_scale=0.7x)",float,hard,False,2,2,28,1.5x-5x
HO-DS-6,HO-DS-6_v000,Data Structure Inefficiency,Sub-Byte Bit-Packing with Cross-Byte Straddling (HLL Dense 6-bit Layout),"Naive HLL register layout `uint8_t regs[16384]` (16 KB, 75% waste) -> 12 KB densely packed 6-bit registers with Redis HLL_DENSE_GET_REGISTER cross-byte read `(b0 >> _fb) | (b1 << _fb8)) & 0x3F`",int,hard,False,4,2,50,0.5x-2x
HO-DS-6,HO-DS-6_v001,Data Structure Inefficiency,Sub-Byte Bit-Packing with Cross-Byte Straddling (HLL Dense 6-bit Layout),"Naive HLL register layout `uint8_t regs[16384]` (16 KB, 75% waste) -> 12 KB densely packed 6-bit registers with Redis HLL_DENSE_GET_REGISTER cross-byte read `(b0 >> _fb) | (b1 << _fb8)) & 0x3F` (variant 1: seed=43, n_scale=0.5x)",int,hard,False,4,2,50,0.5x-2x
HO-DS-6,HO-DS-6_v002,Data Structure Inefficiency,Sub-Byte Bit-Packing with Cross-Byte Straddling (HLL Dense 6-bit Layout),"Naive HLL register layout `uint8_t regs[16384]` (16 KB, 75% waste) -> 12 KB densely packed 6-bit registers with Redis HLL_DENSE_GET_REGISTER cross-byte read `(b0 >> _fb) | (b1 << _fb8)) & 0x3F` (variant 2: seed=44, n_scale=1.5x)",int,hard,False,4,2,50,0.5x-2x
HO-DS-6,HO-DS-6_v003,Data Structure Inefficiency,Sub-Byte Bit-Packing with Cross-Byte Straddling (HLL Dense 6-bit Layout),"Naive HLL register layout `uint8_t regs[16384]` (16 KB, 75% waste) -> 12 KB densely packed 6-bit registers with Redis HLL_DENSE_GET_REGISTER cross-byte read `(b0 >> _fb) | (b1 << _fb8)) & 0x3F` (variant 3: seed=45, n_scale=2.0x)",int,hard,False,4,2,50,0.5x-2x
HO-DS-6,HO-DS-6_v004,Data Structure Inefficiency,Sub-Byte Bit-Packing with Cross-Byte Straddling (HLL Dense 6-bit Layout),"Naive HLL register layout `uint8_t regs[16384]` (16 KB, 75% waste) -> 12 KB densely packed 6-bit registers with Redis HLL_DENSE_GET_REGISTER cross-byte read `(b0 >> _fb) | (b1 << _fb8)) & 0x3F` (variant 4: seed=46, n_scale=0.7x)",int,hard,False,4,2,50,0.5x-2x
HO-HR-1,HO-HR-1_v000,Human-Style Antipatterns,Defensive Over-Copy Through Temporary Buffer,"memcpy(src->tmp); transform(tmp,tmp); memcpy(tmp->dst) -> transform(src,dst) directly",float,medium,False,1,3,8,2x-4x
HO-HR-1,HO-HR-1_v001,Human-Style Antipatterns,Defensive Over-Copy Through Temporary Buffer,"memcpy(src->tmp); transform(tmp,tmp); memcpy(tmp->dst) -> transform(src,dst) directly (variant 1: seed=43, n_scale=0.5x)",float,medium,False,1,3,8,2x-4x
HO-HR-1,HO-HR-1_v002,Human-Style Antipatterns,Defensive Over-Copy Through Temporary Buffer,"memcpy(src->tmp); transform(tmp,tmp); memcpy(tmp->dst) -> transform(src,dst) directly (variant 2: seed=44, n_scale=1.5x)",float,medium,False,1,3,8,2x-4x
HO-HR-1,HO-HR-1_v003,Human-Style Antipatterns,Defensive Over-Copy Through Temporary Buffer,"memcpy(src->tmp); transform(tmp,tmp); memcpy(tmp->dst) -> transform(src,dst) directly (variant 3: seed=45, n_scale=2.0x)",float,medium,False,1,3,8,2x-4x
HO-HR-1,HO-HR-1_v004,Human-Style Antipatterns,Defensive Over-Copy Through Temporary Buffer,"memcpy(src->tmp); transform(tmp,tmp); memcpy(tmp->dst) -> transform(src,dst) directly (variant 4: seed=46, n_scale=0.7x)",float,medium,False,1,3,8,2x-4x
HO-HR-2,HO-HR-2_v000,Human-Style Antipatterns,Defensive unlikely() that is Empirically Wrong,hot path with unlikely() hint on a predicate that's true 40% of the time,int,hard,False,1,1,22,0.95x-1.4x
HO-HR-2,HO-HR-2_v001,Human-Style Antipatterns,Defensive unlikely() that is Empirically Wrong,"hot path with unlikely() hint on a predicate that's true 40% of the time (variant 1: seed=43, n_scale=0.5x)",int,hard,False,1,1,22,0.95x-1.4x
HO-HR-2,HO-HR-2_v002,Human-Style Antipatterns,Defensive unlikely() that is Empirically Wrong,"hot path with unlikely() hint on a predicate that's true 40% of the time (variant 2: seed=44, n_scale=1.5x)",int,hard,False,1,1,22,0.95x-1.4x
HO-HR-2,HO-HR-2_v003,Human-Style Antipatterns,Defensive unlikely() that is Empirically Wrong,"hot path with unlikely() hint on a predicate that's true 40% of the time (variant 3: seed=45, n_scale=2.0x)",int,hard,False,1,1,22,0.95x-1.4x
HO-HR-2,HO-HR-2_v004,Human-Style Antipatterns,Defensive unlikely() that is Empirically Wrong,"hot path with unlikely() hint on a predicate that's true 40% of the time (variant 4: seed=46, n_scale=0.7x)",int,hard,False,1,1,22,0.95x-1.4x
HO-HR-3,HO-HR-3_v000,Human-Style Antipatterns,Missing __builtin_unreachable Invariant for Bounds-Check Elimination,10M-element loop with per-iter bounds check the compiler cannot prove away without programmer-supplied contract,int,hard,False,1,1,22,0.95x-3x
HO-HR-3,HO-HR-3_v001,Human-Style Antipatterns,Missing __builtin_unreachable Invariant for Bounds-Check Elimination,"10M-element loop with per-iter bounds check the compiler cannot prove away without programmer-supplied contract (variant 1: seed=43, n_scale=0.5x)",int,hard,False,1,1,22,0.95x-3x
HO-HR-3,HO-HR-3_v002,Human-Style Antipatterns,Missing __builtin_unreachable Invariant for Bounds-Check Elimination,"10M-element loop with per-iter bounds check the compiler cannot prove away without programmer-supplied contract (variant 2: seed=44, n_scale=1.5x)",int,hard,False,1,1,22,0.95x-3x
HO-HR-3,HO-HR-3_v003,Human-Style Antipatterns,Missing __builtin_unreachable Invariant for Bounds-Check Elimination,"10M-element loop with per-iter bounds check the compiler cannot prove away without programmer-supplied contract (variant 3: seed=45, n_scale=2.0x)",int,hard,False,1,1,22,0.95x-3x
HO-HR-3,HO-HR-3_v004,Human-Style Antipatterns,Missing __builtin_unreachable Invariant for Bounds-Check Elimination,"10M-element loop with per-iter bounds check the compiler cannot prove away without programmer-supplied contract (variant 4: seed=46, n_scale=0.7x)",int,hard,False,1,1,22,0.95x-3x
HO-HR-4,HO-HR-4_v000,Human-Style Antipatterns,Abstraction-Induced Per-Call Bounds-Check Overhead,10M bytes scanned: per-byte noinline read helper vs inlined loop,byte,hard,False,1,1,20,20x-200x
HO-HR-4,HO-HR-4_v001,Human-Style Antipatterns,Abstraction-Induced Per-Call Bounds-Check Overhead,"10M bytes scanned: per-byte noinline read helper vs inlined loop (variant 1: seed=43, n_scale=0.5x)",byte,hard,False,1,1,20,20x-200x
HO-HR-4,HO-HR-4_v002,Human-Style Antipatterns,Abstraction-Induced Per-Call Bounds-Check Overhead,"10M bytes scanned: per-byte noinline read helper vs inlined loop (variant 2: seed=44, n_scale=1.5x)",byte,hard,False,1,1,20,20x-200x
HO-HR-4,HO-HR-4_v003,Human-Style Antipatterns,Abstraction-Induced Per-Call Bounds-Check Overhead,"10M bytes scanned: per-byte noinline read helper vs inlined loop (variant 3: seed=45, n_scale=2.0x)",byte,hard,False,1,1,20,20x-200x
HO-HR-4,HO-HR-4_v004,Human-Style Antipatterns,Abstraction-Induced Per-Call Bounds-Check Overhead,"10M bytes scanned: per-byte noinline read helper vs inlined loop (variant 4: seed=46, n_scale=0.7x)",byte,hard,False,1,1,20,20x-200x
HO-HR-5,HO-HR-5_v000,Human-Style Antipatterns,Branchless Byte-Class Detection vs Per-Byte Switch,10M-byte JSON-escape detection: per-byte switch+jump-table vs branchless boolean math,byte,hard,False,1,1,30,2x-8x
HO-HR-5,HO-HR-5_v001,Human-Style Antipatterns,Branchless Byte-Class Detection vs Per-Byte Switch,"10M-byte JSON-escape detection: per-byte switch+jump-table vs branchless boolean math (variant 1: seed=43, n_scale=0.5x)",byte,hard,False,1,1,30,2x-8x
HO-HR-5,HO-HR-5_v002,Human-Style Antipatterns,Branchless Byte-Class Detection vs Per-Byte Switch,"10M-byte JSON-escape detection: per-byte switch+jump-table vs branchless boolean math (variant 2: seed=44, n_scale=1.5x)",byte,hard,False,1,1,30,2x-8x
HO-HR-5,HO-HR-5_v003,Human-Style Antipatterns,Branchless Byte-Class Detection vs Per-Byte Switch,"10M-byte JSON-escape detection: per-byte switch+jump-table vs branchless boolean math (variant 3: seed=45, n_scale=2.0x)",byte,hard,False,1,1,30,2x-8x
HO-HR-5,HO-HR-5_v004,Human-Style Antipatterns,Branchless Byte-Class Detection vs Per-Byte Switch,"10M-byte JSON-escape detection: per-byte switch+jump-table vs branchless boolean math (variant 4: seed=46, n_scale=0.7x)",byte,hard,False,1,1,30,2x-8x
HO-IS-1,HO-IS-1_v000,Input-Sensitive Inefficiency,Counting Sort for Small-Cardinality Data,"qsort of 1e6 ints in range [0,100) -> counting sort O(n + range)",int,hard,False,3,2,11,10x-100x
HO-IS-1,HO-IS-1_v001,Input-Sensitive Inefficiency,Counting Sort for Small-Cardinality Data,"qsort of 1e6 ints in range [0,100) -> counting sort O(n + range) (variant 1: seed=43, n_scale=0.5x)",int,hard,False,3,2,11,10x-100x
HO-IS-1,HO-IS-1_v002,Input-Sensitive Inefficiency,Counting Sort for Small-Cardinality Data,"qsort of 1e6 ints in range [0,100) -> counting sort O(n + range) (variant 2: seed=44, n_scale=1.5x)",int,hard,False,3,2,11,10x-100x
HO-IS-1,HO-IS-1_v003,Input-Sensitive Inefficiency,Counting Sort for Small-Cardinality Data,"qsort of 1e6 ints in range [0,100) -> counting sort O(n + range) (variant 3: seed=45, n_scale=2.0x)",int,hard,False,3,2,11,10x-100x
HO-IS-1,HO-IS-1_v004,Input-Sensitive Inefficiency,Counting Sort for Small-Cardinality Data,"qsort of 1e6 ints in range [0,100) -> counting sort O(n + range) (variant 4: seed=46, n_scale=0.7x)",int,hard,False,3,2,11,10x-100x
HO-IS-2,HO-IS-2_v000,Input-Sensitive Inefficiency,Multi-Tier Adaptive Sort Dispatch (DuckDB 2025 Sort Redesign),"unconditional qsort on 1M ints -> 3-tier adaptive: pre-sorted-run detection, counting sort for small range, qsort fallback",int,hard,False,8,1,56,5x-30x
HO-IS-2,HO-IS-2_v001,Input-Sensitive Inefficiency,Multi-Tier Adaptive Sort Dispatch (DuckDB 2025 Sort Redesign),"unconditional qsort on 1M ints -> 3-tier adaptive: pre-sorted-run detection, counting sort for small range, qsort fallback (variant 1: seed=43, n_scale=0.5x)",int,hard,False,8,1,56,5x-30x
HO-IS-2,HO-IS-2_v002,Input-Sensitive Inefficiency,Multi-Tier Adaptive Sort Dispatch (DuckDB 2025 Sort Redesign),"unconditional qsort on 1M ints -> 3-tier adaptive: pre-sorted-run detection, counting sort for small range, qsort fallback (variant 2: seed=44, n_scale=1.5x)",int,hard,False,8,1,56,5x-30x
HO-IS-2,HO-IS-2_v003,Input-Sensitive Inefficiency,Multi-Tier Adaptive Sort Dispatch (DuckDB 2025 Sort Redesign),"unconditional qsort on 1M ints -> 3-tier adaptive: pre-sorted-run detection, counting sort for small range, qsort fallback (variant 3: seed=45, n_scale=2.0x)",int,hard,False,8,1,56,5x-30x
HO-IS-2,HO-IS-2_v004,Input-Sensitive Inefficiency,Multi-Tier Adaptive Sort Dispatch (DuckDB 2025 Sort Redesign),"unconditional qsort on 1M ints -> 3-tier adaptive: pre-sorted-run detection, counting sort for small range, qsort fallback (variant 4: seed=46, n_scale=0.7x)",int,hard,False,8,1,56,5x-30x
HO-IS-3,HO-IS-3_v000,Input-Sensitive Inefficiency,Runtime Cardinality-Driven Chunk Compaction (DuckDB SIGMOD'25),100k chunks each w/ private 2048-int buffer + per-chunk memcpy compaction -> shared buffer + per-chunk selection-vector (no memcpy),int,hard,False,2,3,20,2x-5x
HO-IS-3,HO-IS-3_v001,Input-Sensitive Inefficiency,Runtime Cardinality-Driven Chunk Compaction (DuckDB SIGMOD'25),"100k chunks each w/ private 2048-int buffer + per-chunk memcpy compaction -> shared buffer + per-chunk selection-vector (no memcpy) (variant 1: seed=43, n_scale=0.5x)",int,hard,False,2,3,20,2x-5x
HO-IS-3,HO-IS-3_v002,Input-Sensitive Inefficiency,Runtime Cardinality-Driven Chunk Compaction (DuckDB SIGMOD'25),"100k chunks each w/ private 2048-int buffer + per-chunk memcpy compaction -> shared buffer + per-chunk selection-vector (no memcpy) (variant 2: seed=44, n_scale=1.5x)",int,hard,False,2,3,20,2x-5x
HO-IS-3,HO-IS-3_v003,Input-Sensitive Inefficiency,Runtime Cardinality-Driven Chunk Compaction (DuckDB SIGMOD'25),"100k chunks each w/ private 2048-int buffer + per-chunk memcpy compaction -> shared buffer + per-chunk selection-vector (no memcpy) (variant 3: seed=45, n_scale=2.0x)",int,hard,False,2,3,20,2x-5x
HO-IS-3,HO-IS-3_v004,Input-Sensitive Inefficiency,Runtime Cardinality-Driven Chunk Compaction (DuckDB SIGMOD'25),"100k chunks each w/ private 2048-int buffer + per-chunk memcpy compaction -> shared buffer + per-chunk selection-vector (no memcpy) (variant 4: seed=46, n_scale=0.7x)",int,hard,False,2,3,20,2x-5x
HO-IS-4,HO-IS-4_v000,Input-Sensitive Inefficiency,Multi-Stream Huffman Decode for ILP,"Single-stream Huffman decoder (per-iter chain: refill -> table lookup -> shift, ~5-7 cycle dep chain) -> 4 independent interleaved bitstreams + 4 disjoint output segments so the OoO core overlaps the chains",int,hard,False,2,7,50,1.5x-3x
HO-IS-4,HO-IS-4_v001,Input-Sensitive Inefficiency,Multi-Stream Huffman Decode for ILP,"Single-stream Huffman decoder (per-iter chain: refill -> table lookup -> shift, ~5-7 cycle dep chain) -> 4 independent interleaved bitstreams + 4 disjoint output segments so the OoO core overlaps the chains (variant 1: seed=43, n_scale=0.5x)",int,hard,False,2,7,50,1.5x-3x
HO-IS-4,HO-IS-4_v002,Input-Sensitive Inefficiency,Multi-Stream Huffman Decode for ILP,"Single-stream Huffman decoder (per-iter chain: refill -> table lookup -> shift, ~5-7 cycle dep chain) -> 4 independent interleaved bitstreams + 4 disjoint output segments so the OoO core overlaps the chains (variant 2: seed=44, n_scale=1.5x)",int,hard,False,2,7,50,1.5x-3x
HO-IS-4,HO-IS-4_v003,Input-Sensitive Inefficiency,Multi-Stream Huffman Decode for ILP,"Single-stream Huffman decoder (per-iter chain: refill -> table lookup -> shift, ~5-7 cycle dep chain) -> 4 independent interleaved bitstreams + 4 disjoint output segments so the OoO core overlaps the chains (variant 3: seed=45, n_scale=2.0x)",int,hard,False,2,7,50,1.5x-3x
HO-IS-4,HO-IS-4_v004,Input-Sensitive Inefficiency,Multi-Stream Huffman Decode for ILP,"Single-stream Huffman decoder (per-iter chain: refill -> table lookup -> shift, ~5-7 cycle dep chain) -> 4 independent interleaved bitstreams + 4 disjoint output segments so the OoO core overlaps the chains (variant 4: seed=46, n_scale=0.7x)",int,hard,False,2,7,50,1.5x-3x
HO-IS-5,HO-IS-5_v000,Input-Sensitive Inefficiency,Loop-Bound Tightening for Huffman Fast Loop,Conservative `ilimit = src + 14` early exit forces ~14 extra slow-path iterations per decode -> `ilowest = src`: fast loop's own 7-byte/iter invariant guarantees safety without the 14-byte margin,int,hard,False,4,3,50,1.0x-1.5x
HO-IS-5,HO-IS-5_v001,Input-Sensitive Inefficiency,Loop-Bound Tightening for Huffman Fast Loop,"Conservative `ilimit = src + 14` early exit forces ~14 extra slow-path iterations per decode -> `ilowest = src`: fast loop's own 7-byte/iter invariant guarantees safety without the 14-byte margin (variant 1: seed=43, n_scale=0.5x)",int,hard,False,4,3,50,1.0x-1.5x
HO-IS-5,HO-IS-5_v002,Input-Sensitive Inefficiency,Loop-Bound Tightening for Huffman Fast Loop,"Conservative `ilimit = src + 14` early exit forces ~14 extra slow-path iterations per decode -> `ilowest = src`: fast loop's own 7-byte/iter invariant guarantees safety without the 14-byte margin (variant 2: seed=44, n_scale=1.5x)",int,hard,False,4,3,50,1.0x-1.5x
HO-IS-5,HO-IS-5_v003,Input-Sensitive Inefficiency,Loop-Bound Tightening for Huffman Fast Loop,"Conservative `ilimit = src + 14` early exit forces ~14 extra slow-path iterations per decode -> `ilowest = src`: fast loop's own 7-byte/iter invariant guarantees safety without the 14-byte margin (variant 3: seed=45, n_scale=2.0x)",int,hard,False,4,3,50,1.0x-1.5x
HO-IS-5,HO-IS-5_v004,Input-Sensitive Inefficiency,Loop-Bound Tightening for Huffman Fast Loop,"Conservative `ilimit = src + 14` early exit forces ~14 extra slow-path iterations per decode -> `ilowest = src`: fast loop's own 7-byte/iter invariant guarantees safety without the 14-byte margin (variant 4: seed=46, n_scale=0.7x)",int,hard,False,4,3,50,1.0x-1.5x
HO-MI-1,HO-MI-1_v000,Memory & IO,Software Prefetch for Pointer-Chase Traversal,"5e5 nodes x 256B = ~128MB arena, pointer-linked traversal -> indexed traversal with __builtin_prefetch 16 hops ahead",long,hard,False,2,1,18,10x-20x
HO-MI-1,HO-MI-1_v001,Memory & IO,Software Prefetch for Pointer-Chase Traversal,"5e5 nodes x 256B = ~128MB arena, pointer-linked traversal -> indexed traversal with __builtin_prefetch 16 hops ahead (variant 1: seed=43, n_scale=0.5x)",long,hard,False,2,1,18,10x-20x
HO-MI-1,HO-MI-1_v002,Memory & IO,Software Prefetch for Pointer-Chase Traversal,"5e5 nodes x 256B = ~128MB arena, pointer-linked traversal -> indexed traversal with __builtin_prefetch 16 hops ahead (variant 2: seed=44, n_scale=1.5x)",long,hard,False,2,1,18,10x-20x
HO-MI-1,HO-MI-1_v003,Memory & IO,Software Prefetch for Pointer-Chase Traversal,"5e5 nodes x 256B = ~128MB arena, pointer-linked traversal -> indexed traversal with __builtin_prefetch 16 hops ahead (variant 3: seed=45, n_scale=2.0x)",long,hard,False,2,1,18,10x-20x
HO-MI-1,HO-MI-1_v004,Memory & IO,Software Prefetch for Pointer-Chase Traversal,"5e5 nodes x 256B = ~128MB arena, pointer-linked traversal -> indexed traversal with __builtin_prefetch 16 hops ahead (variant 4: seed=46, n_scale=0.7x)",long,hard,False,2,1,18,10x-20x
HO-MI-2,HO-MI-2_v000,Memory & IO,NUMA-Aware Allocation via Parallel First-Touch,64M-double (512MB) buffer: serial init then parallel-sum (slow) -> parallel first-touch init then same-partition parallel-sum (fast),double,hard,False,4,1,26,1x-3x
HO-MI-2,HO-MI-2_v001,Memory & IO,NUMA-Aware Allocation via Parallel First-Touch,"64M-double (512MB) buffer: serial init then parallel-sum (slow) -> parallel first-touch init then same-partition parallel-sum (fast) (variant 1: seed=43, n_scale=0.5x)",double,hard,False,4,1,26,1x-3x
HO-MI-2,HO-MI-2_v002,Memory & IO,NUMA-Aware Allocation via Parallel First-Touch,"64M-double (512MB) buffer: serial init then parallel-sum (slow) -> parallel first-touch init then same-partition parallel-sum (fast) (variant 2: seed=44, n_scale=1.5x)",double,hard,False,4,1,26,1x-3x
HO-MI-2,HO-MI-2_v003,Memory & IO,NUMA-Aware Allocation via Parallel First-Touch,"64M-double (512MB) buffer: serial init then parallel-sum (slow) -> parallel first-touch init then same-partition parallel-sum (fast) (variant 3: seed=45, n_scale=2.0x)",double,hard,False,4,1,26,1x-3x
HO-MI-2,HO-MI-2_v004,Memory & IO,NUMA-Aware Allocation via Parallel First-Touch,"64M-double (512MB) buffer: serial init then parallel-sum (slow) -> parallel first-touch init then same-partition parallel-sum (fast) (variant 4: seed=46, n_scale=0.7x)",double,hard,False,4,1,26,1x-3x
HO-MI-3,HO-MI-3_v000,Memory & IO,Loop Splitting to Break RAW Dependency (TSVC s1113),"for(i=0;i<N;i++) a[i] = POLY(a[N/2] + b[i]) (scalar chain) -> 3-part split: pre-mid, mid, post-mid (all 4-lane SIMD vectorizable)",float,hard,False,3,2,22,2x-4x
